"CPG_SCHEDULED_START_ON";"CPG_SCHEDULED_END_ON";"CPG_ACTUAL_START_ON";"CPG_ACTUAL_END_ON";"IT_ID";"IT_NUM";"IT_NAME";"IT_SCHEDULED_START_ON";"IT_SCHEDULED_END_ON";"IT_ACTUAL_START_ON";"IT_ACTUAL_END_ON";"TC_ID";"TC_NAME";"TC_PROJECT_ID";"TC_PROJECT";"TC_WEIGHT";"TEST_SUITE";"#_EXECUTIONS";"#_REQUIREMENTS";"#_ISSUES";"DATASET";"EXEC_STATUS";"EXEC_USER";"EXECUTION_DATE";"TC_REF";"TC_NATURE";"TC_TYPE";"TC_STATUS";"STEP_ID";"STEP_NUM";"STEP_#_REQ";"EXEC_STEP_STATUS";"EXEC_STEP_DATE";"EXEC_STEP_USER";"EXEC_STEP_#_ISSUES";"EXEC_STEP_COMMENT"
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"571";"Rok desetinná èárka";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:21";"TC.04.03.02.09";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"433";"2";"0";"SUCCESS";"2022/04/07 21:08:21";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"571";"Rok desetinná èárka";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:21";"TC.04.03.02.09";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"430";"3";"0";"SUCCESS";"2022/04/07 21:08:16";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"571";"Rok desetinná èárka";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:21";"TC.04.03.02.09";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"431";"4";"0";"SUCCESS";"2022/04/07 21:08:18";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"572";"Rok vìdecká notace e";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:38";"TC.04.03.02.10";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"434";"1";"0";"SUCCESS";"2022/04/07 21:08:31";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"572";"Rok vìdecká notace e";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:38";"TC.04.03.02.10";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"435";"2";"0";"SUCCESS";"2022/04/07 21:08:34";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"572";"Rok vìdecká notace e";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:38";"TC.04.03.02.10";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"436";"3";"0";"SUCCESS";"2022/04/07 21:08:36";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"572";"Rok vìdecká notace e";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:08:38";"TC.04.03.02.10";"NAT_FUNCTIONAL_TESTING";"TYP_UNDEFINED";"WORK_IN_PROGRESS";"437";"4";"0";"SUCCESS";"2022/04/07 21:08:38";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"574";"Poøadové èíslo nezadáno";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:09:00";"TC.04.03.03.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"438";"1";"0";"SUCCESS";"2022/04/07 21:08:54";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"574";"Poøadové èíslo nezadáno";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:09:00";"TC.04.03.03.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"439";"2";"0";"SUCCESS";"2022/04/07 21:08:56";"admin";"0";""
"";"";"";"";"87";"1";"1. Iterace";"";"";"";"";"574";"Poøadové èíslo nezadáno";"79";"OKS-07";"MEDIUM";"";"1";"1";"0";"";"SUCCESS";"admin";"2022/04/07 21:09:00";"TC.04.03.03.01";"NAT_FUNCTIONAL_TESTING";"TYP_COMPLIANCE_TESTING";"WORK_IN_PROGRESS";"440";"3";"0";"SUCCESS";"2022/04/07 21:08:58";"admin";"0";""
